ID,band_num,cohort,caught_as,caught,disappeared,fate,outside_area,fledged,independent,mum,Mage,dad_soc,Sage,dad_bio,Bage,sex,LRStot,LRSfledge,LRSinde
A30133-ynBB2,01A-30133,2012,Nestling,28-Nov-12,5-Dec-12,Died,,1,0,982771-WYG,2,982879-gnGR,1,982879-gnGR,1,M,0,0,0
A30134-waBO,01A-30134,2012,Nestling,28-Nov-12,18-Jul-18,Died,6,1,1,982641-RGG,2,982690-rgMY,1,982690-rgMY,1,M,52,37,20
A30135-waNW,01A-30135,2012,Nestling,28-Nov-12,17-May-13,Unknown,,1,1,982641-RGG,2,982690-rgMY,1,982690-rgMY,1,F,0,0,0
A30136-waRR,01A-30136,2012,Nestling,28-Nov-12,18-Jan-13,Unknown,,1,1,982641-RGG,2,982690-rgMY,1,982690-rgMY,1,F,0,0,0
A30137-ngBM,01A-30137,2012,Nestling,28-Nov-12,30-Nov-12,Died,,0,0,982725-rgNN,1,982073-GnwR,3,982073-GnwR,3,F,0,0,0
A30138-ngGW2,01A-30138,2012,Nestling,28-Nov-12,30-Nov-12,Died,,0,0,982725-rgNN,1,982073-GnwR,3,982073-GnwR,3,F,0,0,0
A30139-ngRO,01A-30139,2012,Nestling,28-Nov-12,30-Nov-12,Died,,0,0,982725-rgNN,1,982073-GnwR,3,982073-GnwR,3,M,0,0,0
A30140-grNR,01A-30140,2012,Nestling,28-Nov-12,9-Feb-13,Unknown,,1,1,982561-BGN,2,982273-WryW,2,982273-WryW,2,F,0,0,0
A30141-grMA,01A-30141,2012,Nestling,28-Nov-12,30-Aug-15,Died,2,1,1,982561-BGN,2,982273-WryW,2,899041-NwrA,7,F,6,6,5
A30142-ynWR,01A-30142,2012,Nestling,28-Nov-12,31-Jan-13,Unknown,,1,1,982108-OwgA,3,982433-BngM,2,899199-OgoY,7,U,0,0,0
A30143-ynNO2,01A-30143,2012,Nestling,28-Nov-12,5-Jul-13,Died,,1,1,982108-OwgA,3,982433-BngM,2,899199-OgoY,7,M,0,0,0
A30144-ngWN,01A-30144,2012,Nestling,30-Nov-12,19-Oct-12,Died,,0,0,982151-AAO,3,982413-MnoA,2,982074-NnwA,3,F,0,0,0
A30145-ngYM,01A-30145,2012,Nestling,30-Nov-12,17-May-13,Died,,1,1,982151-AAO,3,982413-MnoA,2,982074-NnwA,3,U,0,0,0
A30146-ngGR,01A-30146,2012,Nestling,30-Nov-12,15-Mar-14,Died,2,1,1,982151-AAO,3,982413-MnoA,2,899199-OgoY,7,F,1,0,0
A30147-grWG,01A-30147,2012,Nestling,30-Nov-12,9-Dec-12,Died,,1,0,A30033-WOA,1,982161-YnwM,3,899420-GrgB,6,F,0,0,0
A30148-grAM2,01A-30148,2012,Nestling,30-Nov-12,20-Jun-13,Died,,1,1,A30033-WOA,1,982161-YnwM,3,899420-GrgB,6,M,0,0,0
A30149-waWA,01A-30149,2012,Nestling,30-Nov-12,8-Jul-13,Unknown,,1,1,982625-OWN,2,899005-RanG,7,899005-RanG,7,F,0,0,0
A30150-waGO,01A-30150,2012,Nestling,30-Nov-12,10-Dec-12,Died,,1,0,982625-OWN,2,899005-RanG,7,M00101-du101,2+,F,0,0,0
A30151-waMY,01A-30151,2012,Nestling,30-Nov-12,21-Jun-13,Died,,1,1,982625-OWN,2,899005-RanG,7,899540-ogRW,5,M,0,0,0
A30152-ynYW,01A-30152,2012,Nestling,30-Nov-12,4-Dec-12,Died,,0,0,982094-RonY,3,899420-GrgB,6,899551-raBM,5,F,0,0,0
A30153-ynON,01A-30153,2012,Nestling,30-Nov-12,5-Aug-13,Died,,1,1,A30039-NYB,1,982074-NnwA,3,899551-raBM,5,M,0,0,0
A30154-ynAR,01A-30154,2012,Nestling,30-Nov-12,19-Jul-14,Died,6,1,1,A30039-NYB,1,982074-NnwA,3,899551-raBM,5,M,1,1,1
A30155-ynMM,01A-30155,2012,Nestling,30-Nov-12,16-Jan-13,Died,,1,1,A30039-NYB,1,982074-NnwA,3,899551-raBM,5,M,0,0,0
A30156-waGA,01A-30156,2012,Nestling,30-Nov-12,8-Dec-12,Died,,1,0,982066-YwgB,3,982072-GnwG,3,899704-raNG,5,F,0,0,0
A30157-waOO,01A-30157,2012,Nestling,30-Nov-12,29-Aug-17,Died,6,1,1,982066-YwgB,3,982072-GnwG,3,982072-GnwG,3,M,15,10,7
A30158-waWM,01A-30158,2012,Nestling,30-Nov-12,8-Dec-12,Died,,1,0,982066-YwgB,3,982072-GnwG,3,982072-GnwG,3,M,0,0,0
A30159-waOB,01A-30159,2012,Nestling,30-Nov-12,5-Dec-12,Died,,0,0,A30064-ONB,1,A30065-MRA,1,899972-rnWR,4,U,0,0,0
A30160-waGR,01A-30160,2012,Nestling,30-Nov-12,5-Dec-12,Died,,0,0,A30064-ONB,1,A30065-MRA,1,899972-rnWR,4,F,0,0,0
A30161-waNY,01A-30161,2012,Nestling,30-Nov-12,5-Dec-12,Died,,0,0,A30064-ONB,1,A30065-MRA,1,899972-rnWR,4,M,0,0,0
A30162-waAM,01A-30162,2012,Nestling,3-Dec-12,19-Jan-13,Unknown,,1,1,981848-WGB,4,899607-naWW2,5,899607-naWW2,5,M,0,0,0
A30163-waBW,01A-30163,2012,Nestling,3-Dec-12,14-Jan-13,Unknown,,1,1,981848-WGB,4,899607-naWW2,5,899607-naWW2,5,U,0,0,0
A30164-waOG,01A-30164,2012,Nestling,3-Dec-12,4-Feb-13,Died,,1,1,981848-WGB,4,899607-naWW2,5,899607-naWW2,5,M,0,0,0
A30165-waRN,01A-30165,2012,Nestling,3-Dec-12,15-Jul-13,Died,,1,1,981848-WGB,4,899607-naWW2,5,899607-naWW2,5,M,0,0,0
A30166-ngWR,01A-30166,2012,Nestling,3-Dec-12,30-Jan-13,Unknown,,1,1,981882-OOM,4,982887-awNW,1,898377-onWA,8,F,0,0,0
A30167-ngYY,01A-30167,2012,Nestling,3-Dec-12,13-Jul-15,Died,6,1,1,981882-OOM,4,982887-awNW,1,898377-onWA,8,M,0,0,0
A30168-ngMN,01A-30168,2012,Nestling,3-Dec-12,10-May-13,Unknown,,1,1,981882-OOM,4,982887-awNW,1,898377-onWA,8,M,0,0,0
A30169-ngGG,01A-30169,2012,Nestling,3-Dec-12,19-Oct-13,Unknown,,1,1,981882-OOM,4,982887-awNW,1,982887-awNW,1,F,0,0,0
A30170-ynMB,01A-30170,2012,Nestling,3-Dec-12,10-May-13,Died,,1,1,982487-GryW,2,898592-weNG,8,899724-nrBA,5,F,0,0,0
A30171-ynWA,01A-30171,2012,Nestling,3-Dec-12,10-Jul-19,Died,2,1,1,982487-GryW,2,898592-weNG,8,899724-nrBA,5,F,33,27,21
A30172-ngYR,01A-30172,2012,Nestling,3-Dec-12,24-Jan-13,Unknown,,1,1,982682-rgMM,1,982621-MBB,2,982621-MBB,2,F,0,0,0
A30173-ngNA,01A-30173,2012,Nestling,3-Dec-12,2-Apr-19,Died,2,1,1,982682-rgMM,1,982621-MBB,2,982621-MBB,2,F,23,17,12
A30174-ngGM,01A-30174,2012,Nestling,3-Dec-12,10-Jan-13,Died,,1,1,982682-rgMM,1,982621-MBB,2,982621-MBB,2,M,0,0,0
A30176-grGW2,01A-30176,2012,Nestling,5-Dec-12,7-Dec-12,Unknown,,0,0,982526-WAA,2,982838-TAO,1,982838-TAO,1,M,0,0,0
A30177-grAW,01A-30177,2012,Nestling,5-Dec-12,4-Feb-13,Unknown,,1,1,A30037-T__,1,899551-raBM,5,982440-BawG,2,F,0,0,0
A30178-grBG,01A-30178,2012,Nestling,5-Dec-12,17-Oct-13,Died,6,1,1,A30037-T__,1,899551-raBM,5,899551-raBM,5,M,0,0,0
A30179-grNO,01A-30179,2012,Nestling,5-Dec-12,1-Jun-15,Died,2,1,1,A30037-T__,1,899551-raBM,5,899551-raBM,5,F,3,3,2
A30180-waNM,01A-30180,2012,Nestling,5-Dec-12,13-Dec-12,Died,,1,0,A30054-RMR,1,899995-rnAB,4,982420-WwnG,2,F,0,0,0
A30181-waOR,01A-30181,2012,Nestling,5-Dec-12,17-Oct-13,Died,6,1,1,A30054-RMR,1,899995-rnAB,4,982420-WwnG,2,M,0,0,0
A30182-waYW,01A-30182,2012,Nestling,5-Dec-12,13-Dec-12,Died,,1,0,A30054-RMR,1,899995-rnAB,4,982420-WwnG,2,M,0,0,0
A30183-ynAG,01A-30183,2012,Nestling,7-Dec-12,13-Dec-12,Died,,1,0,A30175-NYR,1,899724-nrBA,5,899724-nrBA,5,F,0,0,0
A30184-ynMY,01A-30184,2012,Nestling,7-Dec-12,13-Dec-12,Died,,1,0,A30175-NYR,1,899724-nrBA,5,899724-nrBA,5,M,0,0,0
A30185-ynWN,01A-30185,2012,Nestling,7-Dec-12,13-Dec-12,Died,,1,0,A30175-NYR,1,899724-nrBA,5,899724-nrBA,5,F,0,0,0
A30186-ynRO,01A-30186,2012,Nestling,7-Dec-12,3-Jun-13,Unknown,,1,1,982622-BYR,2,982808-gnMM,1,899704-raNG,5,F,0,0,0
A30187-ynWG,01A-30187,2012,Nestling,7-Dec-12,29-Oct-13,Unknown,,1,1,982622-BYR,2,982808-gnMM,1,899704-raNG,8,F,0,0,0
A30188-ynAY,01A-30188,2012,Nestling,7-Dec-12,29-Jan-13,Unknown,,1,1,982622-BYR,2,982808-gnMM,1,899704-raNG,8,M,0,0,0
A30189-grYB,01A-30189,2012,Nestling,7-Dec-12,13-Jul-13,Died,,1,1,A30056-MBG,1,982225-BryN,2,M00098-du098,1+,M,0,0,0
A30190-grRO2,01A-30190,2012,Nestling,7-Dec-12,15-Dec-12,Died,,1,0,A30056-MBG,1,982225-BryN,2,982225-BryN,2,F,0,0,0
A30191-grAR2,01A-30191,2012,Nestling,7-Dec-12,15-Dec-12,Died,,1,0,A30056-MBG,1,982225-BryN,2,M00098-du098,1+,F,0,0,0
A30192-grRY,01A-30192,2012,Nestling,7-Dec-12,4-Jul-14,Unknown,6,1,1,982607-WOB,2,982099-NwgW,3,*,99,M,1,1,0
A30193-grNN,01A-30193,2012,Nestling,7-Dec-12,16-Dec-12,Died,,1,0,982607-WOB,2,982099-NwgW,3,*,99,M,0,0,0
A30194-ngRR,01A-30194,2012,Nestling,10-Dec-12,4-Feb-13,Unknown,,1,1,982529-RwnG,2,982349-OarN,2,982879-gnGR,1,M,0,0,0
A30195-ngRW,01A-30195,2012,Nestling,10-Dec-12,18-Feb-13,Unknown,,1,1,982635-YRG,2,982407-MarN,2,982407-MarN,2,F,0,0,0
A30196-grMB,01A-30196,2012,Nestling,10-Dec-12,17-Jun-13,Died,,1,1,982595-OWR,2,982617-YBW,2,899704-raNG,5,M,0,0,0
A30197-grNW2,01A-30197,2012,Nestling,10-Dec-12,4-Jul-13,Died,,1,1,982595-OWR,2,982617-YBW,2,899704-raNG,5,M,0,0,0
A30198-ngAG,01A-30198,2012,Nestling,10-Dec-12,3-Oct-13,Unknown,,1,1,A30070-WGM,1+,982373-BnoN,2,982373-BnoN,2,F,0,0,0
A30199-ngMY,01A-30199,2012,Nestling,10-Dec-12,13-Oct-13,Died,,1,1,A30070-WGM,1+,982373-BnoN,2,*,99,M,0,0,0
A30200-ngWO,01A-30200,2012,Nestling,10-Dec-12,20-Jan-13,Unknown,,1,1,A30070-WGM,1+,982373-BnoN,2,899005-RanG,7,F,0,0,0
A30201-waBM,01A-30201,2012,Nestling,10-Dec-12,12-Jul-13,Died,,1,1,A30003-nyGO,1,982419-OwnR,2,M00093-du093,1+,F,0,0,0
A30202-waGG,01A-30202,2012,Nestling,10-Dec-12,17-Dec-12,Died,,1,0,A30003-nyGO,1,982419-OwnR,2,M00093-du093,1+,F,0,0,0
A30203-waYN,01A-30203,2012,Nestling,10-Dec-12,19-Jan-15,Died,6,1,1,A30003-nyGO,1,982419-OwnR,2,M00093-du093,1+,M,3,3,3
A30205-grAG,01A-30205,2012,Nestling,14-Dec-12,10-May-13,Died,,1,1,A30034-NBA,1,982645-BRO,2,898795-RweY,7,F,0,0,0
A30206-grNM,01A-30206,2012,Nestling,14-Dec-12,9-Jun-14,Died,6,1,1,A30034-NBA,1,982645-BRO,2,982645-BRO,2,M,0,0,0
A30207-waAA,01A-30207,2012,Nestling,17-Dec-12,15-Aug-14,Died,,1,1,982189-RNR,3,899704-raNG,5,899704-raNG,5,M,0,0,0
A30208-waWN,01A-30208,2012,Nestling,17-Dec-12,22-Jun-13,Died,,1,1,982189-RNR,3,899704-raNG,5,899704-raNG,5,M,0,0,0
A30209-waGB,01A-30209,2012,Nestling,17-Dec-12,16-Jun-14,Died,6,1,1,982189-RNR,3,899704-raNG,5,899704-raNG,5,M,0,0,0
A30210-grBN,01A-30210,2012,Nestling,17-Dec-12,23-Jul-13,Died,,1,1,982128-YonM,3,899181-BgoY,7,899181-BgoY,7,M,0,0,0
A30211-grWW2,01A-30211,2012,Nestling,17-Dec-12,27-Jul-13,Died,,1,1,982128-YonM,3,899181-BgoY,7,982788-nyAG,1,M,0,0,0
A30212-ynGM,01A-30212,2012,Nestling,17-Dec-12,9-Nov-13,Unknown,,1,1,598298-WAM,2,982045-BwgW,3,982086-MraW,3,F,0,0,0
A30213-ynNR2,01A-30213,2012,Nestling,17-Dec-12,4-Jul-13,Died,6,1,1,598298-WAM,2,982045-BwgW,3,982086-MraW,3,M,0,0,0
A30214-ynYA2,01A-30214,2012,Nestling,17-Dec-12,13-Apr-13,Died,,1,1,598298-WAM,2,982045-BwgW,3,982086-MraW,3,M,0,0,0
A30216-ngBN,01A-30216,2012,Nestling,19-Dec-12,21-Dec-12,Died,,0,0,A30035-MGA,1,981834-ANW,4,981834-ANW,4,M,0,0,0
A30217-ngOY,01A-30217,2012,Nestling,19-Dec-12,21-Dec-12,Died,,0,0,A30035-MGA,1,981834-ANW,4,981834-ANW,4,F,0,0,0
A30218-ngRG,01A-30218,2012,Nestling,19-Dec-12,21-Dec-12,Died,,0,0,A30035-MGA,1,981834-ANW,4,981834-ANW,4,M,0,0,0
A30219-ngBO,01A-30219,2012,Nestling,19-Dec-12,7-Feb-13,Unknown,,1,1,A30215-Maw,1,982380-AawR,2,982380-AawR,2,F,0,0,0
A30220-ngGY,01A-30220,2012,Nestling,19-Dec-12,30-May-13,Died,,1,1,A30215-Maw,1,982380-AawR,2,982380-AawR,2,M,0,0,0
A30221-ngRN,01A-30221,2012,Nestling,19-Dec-12,27-Jul-13,Died,,1,1,A30215-Maw,1,982380-AawR,2,982380-AawR,2,F,0,0,0
A30223-ynAO,01A-30223,2012,Nestling,19-Dec-12,4-Jul-13,Died,,1,1,982639-MRM,2,982269-MwnB,2,982002-RwbA,3,M,0,0,0
A30224-ynBY,01A-30224,2012,Nestling,19-Dec-12,6-Feb-13,Unknown,,1,1,982639-MRM,2,982269-MwnB,2,982269-MwnB,2,F,0,0,0
A30225-ynRW,01A-30225,2012,Nestling,19-Dec-12,16-Mar-13,Died,,1,1,982639-MRM,2,982269-MwnB,2,982269-MwnB,2,M,0,0,0
A30226-ngAW2,01A-30226,2012,Nestling,19-Dec-12,27-May-13,Died,,1,1,982524-GnoN,2,982584-OryB,2,982584-OryB,2,F,0,0,0
A30227-ngBR,01A-30227,2012,Nestling,19-Dec-12,6-Jul-13,Died,,1,1,982524-GnoN,2,982584-OryB,2,982584-OryB,2,M,0,0,0
A30228-ngMM,01A-30228,2012,Nestling,19-Dec-12,13-Apr-13,Died,,1,1,982524-GnoN,2,982584-OryB,2,982584-OryB,2,M,0,0,0
A30229-waGN,01A-30229,2012,Nestling,19-Dec-12,23-Dec-12,Died,,0,0,982804-awRM,1,899972-rnWR,4,899972-rnWR,4,F,0,0,0
A30230-waNO,01A-30230,2012,Nestling,19-Dec-12,23-Dec-12,Died,,0,0,982804-awRM,1,899972-rnWR,4,982349-OarN,2,M,0,0,0
A30231-waYB,01A-30231,2012,Nestling,19-Dec-12,23-Dec-12,Died,,0,0,982804-awRM,1,899972-rnWR,4,899972-rnWR,4,F,0,0,0
A30232-ynNR,01A-30232,2012,Nestling,19-Dec-12,7-Aug-15,Died,6,1,1,981973-MNG,4,898797-YweY,7,982342-RarW,4,M,10,9,8
A30233-ynGW,01A-30233,2012,Nestling,19-Dec-12,30-Aug-15,Died,6,1,1,981973-MNG,4,898797-YweY,7,982342-RarW,2,M,3,3,0
A30234-ynAM,01A-30234,2012,Nestling,19-Dec-12,4-Aug-14,Died,6,1,1,981973-MNG,4,898797-YweY,7,982342-RarW,2,M,0,0,0
A30235-ynOO,01A-30235,2012,Nestling,19-Dec-12,26-Jan-13,Unknown,,1,1,981973-MNG,4,898797-YweY,7,982342-RarW,2,F,0,0,0
A30236-grBR,01A-30236,2012,Nestling,21-Dec-12,15-May-14,Died,2,1,1,A30014-YNA,1+,982867-boGN,1,982780-boMR,1,F,3,3,0
A30237-grMG,01A-30237,2012,Nestling,21-Dec-12,1-Apr-17,Died,6,1,1,A30014-YNA,1+,982867-boGN,1,982867-boGN,1,M,1,1,1
A30238-grYO,01A-30238,2012,Nestling,21-Dec-12,20-May-13,Died,,1,1,A30014-YNA,1+,982867-boGN,1,982867-boGN,1,M,0,0,0
A30239-waAB,01A-30239,2012,Nestling,21-Dec-12,25-May-13,Died,,1,1,981875-AGO,4,899118-YwrN,7,982159-NnwB,3,F,0,0,0
A30240-waMN,01A-30240,2012,Nestling,21-Dec-12,12-Jan-14,Died,6,1,1,981875-AGO,4,899118-YwrN,7,899420-GrgB,6,M,0,0,0
A30241-waWR,01A-30241,2012,Nestling,21-Dec-12,6-Oct-13,Died,6,1,1,981875-AGO,4,899118-YwrN,7,899118-YwrN,7,M,0,0,0
A30242-waYG,01A-30242,2012,Nestling,21-Dec-12,5-Aug-13,Died,,1,1,981875-AGO,4,899118-YwrN,7,899118-YwrN,7,F,0,0,0
A30243-ynBN,01A-30243,2012,Nestling,21-Dec-12,24-Jun-13,Died,,1,1,982874-TYA,1,982876-awRB,1,982778-gnYG,1,M,0,0,0
A30244-ynWO,01A-30244,2012,Nestling,21-Dec-12,21-Aug-14,Died,6,1,1,982874-TYA,1,982876-awRB,1,982778-gnYG,1,M,0,0,0
A30245-ynGY,01A-30245,2012,Nestling,21-Dec-12,9-Nov-13,Unknown,,1,1,982874-TYA,1,982876-awRB,1,982876-awRB,1,U,0,0,0
A30246-grGG,01A-30246,2012,Nestling,24-Dec-12,16-Feb-13,Unknown,,1,1,982502-BnoR,2,899871-arMM,4,899871-arMM,4,F,0,0,0
A30247-grNB,01A-30247,2012,Nestling,24-Dec-12,12-Jun-13,Died,,1,1,982502-BnoR,2,899871-arMM,4,899871-arMM,4,F,0,0,0
A30248-grWM,01A-30248,2012,Nestling,24-Dec-12,21-Sep-17,Died,6,1,1,982502-BnoR,2,899871-arMM,4,899871-arMM,4,M,6,5,4
A30249-ngMR,01A-30249,2012,Nestling,24-Dec-12,15-Sep-13,Unknown,,1,1,899809-GYG,5,982445-OawA,2,982445-OawA,2,F,0,0,0
A30250-ngYN,01A-30250,2012,Nestling,24-Dec-12,9-Mar-15,Died,6,1,1,899809-GYG,5,982445-OawA,2,981983-WraN,3,M,3,2,1
A30251-ngOA,01A-30251,2012,Nestling,24-Dec-12,19-Nov-13,Unknown,,1,1,899809-GYG,5,982445-OawA,2,981983-WraN,3,F,0,0,0
A30252-ngGB,01A-30252,2012,Nestling,24-Dec-12,26-Jan-13,Died,,1,0,899809-GYG,5,982445-OawA,2,982884-awWR,1,M,0,0,0
A30253-ynNG,01A-30253,2012,Nestling,24-Dec-12,4-Jul-16,Died,6,1,1,982185-YOY,3,899041-NwrA,7,M00114-du114,99,M,1,1,0
A30254-ynMO,01A-30254,2012,Nestling,24-Dec-12,1-Apr-14,Died,6,1,1,982185-YOY,3,899041-NwrA,7,M00114-du114,99,M,1,0,0
A30255-ngBW,01A-30255,2012,Nestling,24-Dec-12,25-May-13,Died,,1,1,982825-TYM,1,898795-RweY,7,898795-RweY,7,F,0,0,0
A30256-ngRA2,01A-30256,2012,Nestling,24-Dec-12,5-Jul-13,Died,,1,1,982825-TYM,1,898795-RweY,7,982467-GarN,2,M,0,0,0
A30257-grAN2,01A-30257,2012,Nestling,24-Dec-12,14-Jan-13,Died,,1,0,A30105-NRM,1,898377-onWA,8,*,99,F,0,0,0
A30258-grBM,01A-30258,2012,Nestling,27-Dec-12,28-Dec-12,Died,,0,0,982484-BryG,2,A30004-GAO,2,899972-rnWR,4,M,0,0,0
A30259-grNG2,01A-30259,2012,Nestling,27-Dec-12,28-Dec-12,Died,,0,0,982484-BryG,2,A30004-GAO,2,899972-rnWR,4,F,0,0,0
A30260-grRW2,01A-30260,2012,Nestling,27-Dec-12,28-Dec-12,Died,,0,0,982484-BryG,2,A30004-GAO,2,899972-rnWR,4,F,0,0,0
A30261-waBA,01A-30261,2012,Nestling,27-Dec-12,17-Jun-13,Unknown,,1,1,982638-YAO,2,899199-OgoY,7,*,99,F,0,0,0
A30262-waMM,01A-30262,2012,Nestling,27-Dec-12,13-Jun-13,Unknown,,1,1,982638-YAO,2,899199-OgoY,7,*,99,F,0,0,0
A30263-waAY,01A-30263,2012,Nestling,27-Dec-12,23-Nov-13,Dispersedoutside,,1,1,982361-RnoG,2,899264-MgoY,7,898797-YweY,7,F,0,0,0
A30264-waMW,01A-30264,2012,Nestling,27-Dec-12,15-Jun-13,Died,,1,1,982361-RnoG,2,899264-MgoY,7,898797-YweY,7,F,0,0,0
A30265-waMO,01A-30265,2012,Nestling,27-Dec-12,13-Jun-13,Died,,1,1,982361-RnoG,2,899264-MgoY,7,898797-YweY,7,M,0,0,0
A30266-grOB,01A-30266,2012,Nestling,31-Dec-12,24-Jan-13,Died,,1,0,982657-RRY,2,982720-awYW,1,982720-awYW,1,F,0,0,0
A30267-grRN,01A-30267,2012,Nestling,31-Dec-12,14-Jun-13,Died,,1,1,982657-RRY,2,982720-awYW,1,982720-awYW,1,F,0,0,0
A30268-grWA,01A-30268,2012,Nestling,31-Dec-12,1-Sep-13,Unknown,,1,1,982657-RRY,2,982720-awYW,1,982720-awYW,1,F,0,0,0
A30269-ynRA2,01A-30269,2012,Nestling,31-Dec-12,7-Jan-13,Died,,1,0,982094-RonY,3,899420-GrgB,6,899551-raBM,5,M,0,0,0
A30270-ynGO2,01A-30270,2012,Nestling,31-Dec-12,2-Jun-13,Died,,1,1,982094-RonY,3,899420-GrgB,6,899551-raBM,5,F,0,0,0
A30271-ngGN,01A-30271,2012,Nestling,2-Jan-13,6-Jan-13,Died,,0,0,899212-OGA,7,981996-MwbN,3,982654-ANY,2,M,0,0,0
A30272-ngYB,01A-30272,2012,Nestling,2-Jan-13,6-Jan-13,Died,,0,0,899212-OGA,7,981996-MwbN,3,982652-NNG3,2+,F,0,0,0
A30273-ngRM,01A-30273,2012,Nestling,2-Jan-13,6-Jan-13,Died,,0,0,899212-OGA,7,981996-MwbN,3,982652-NNG3,2+,F,0,0,0
A30274-grOM2,01A-30274,2012,Nestling,2-Jan-13,23-Jul-13,Died,,1,1,982702-YRR,2,982042-RraN,3,982690-rgMY,1,F,0,0,0
A30275-grWY,01A-30275,2012,Nestling,2-Jan-13,23-Jan-13,Died,,1,0,982702-YRR,2,982042-RraN,3,982042-RraN,3,M,0,0,0
A30276-grBA,01A-30276,2012,Nestling,2-Jan-13,7-Jun-13,Died,,1,1,982702-YRR,2,982042-RraN,3,982042-RraN,3,M,0,0,0
A30277-ngBG,01A-30277,2012,Nestling,2-Jan-13,4-Jan-13,Died,,0,0,A30204-NMO,1,899484-NybR,6,982621-MBB,2,F,0,0,0
A30278-ngNN,01A-30278,2012,Nestling,2-Jan-13,4-Jan-13,Died,,0,0,A30204-NMO,1,899484-NybR,6,899484-NybR,6,M,0,0,0
A30279-ngMB,01A-30279,2012,Nestling,2-Jan-13,5-Jan-13,Died,,0,0,982771-WYG,2,982879-gnGR,1,A30466-YBY,1+,M,0,0,0
A30280-ngON,01A-30280,2012,Nestling,2-Jan-13,5-Jan-13,Died,,0,0,982771-WYG,2,982879-gnGR,1,A30466-YBY,1+,M,0,0,0
A30281-ngAY,01A-30281,2012,Nestling,2-Jan-13,5-Jan-13,Died,,0,0,982771-WYG,2,982879-gnGR,1,A30466-YBY,1+,M,0,0,0
A30282-waGW,01A-30282,2012,Nestling,7-Jan-13,9-Jan-13,Died,,0,0,982609-RGY,2,982140-NonY,3,982045-BwgW,3,F,0,0,0
A30283-waON,01A-30283,2012,Nestling,7-Jan-13,9-Jan-13,Died,,0,0,982609-RGY,2,982140-NonY,3,899972-rnWR,4,M,0,0,0
A30284-waYM,01A-30284,2012,Nestling,7-Jan-13,9-Jan-13,Died,,0,0,982609-RGY,2,982140-NonY,3,899972-rnWR,4,M,0,0,0
A30285-waAN,01A-30285,2012,Nestling,9-Jan-13,12-Jan-13,Died,,0,0,A30291-OOR,1,833699-RgbM,10,898795-RweY,7,M,0,0,0
A30286-waBR,01A-30286,2012,Nestling,9-Jan-13,12-Jan-13,Died,,0,0,A30291-OOR,1,833699-RgbM,10,982002-RwbA,3,M,0,0,0
A30287-waGY,01A-30287,2012,Nestling,9-Jan-13,12-Jan-13,Died,,0,0,A30291-OOR,1,833699-RgbM,10,982002-RwbA,3,F,0,0,0
A30288-waRB,01A-30288,2012,Nestling,9-Jan-13,11-Jan-13,Died,,0,0,A30043-NYG,1,982863-nyMO,1,A30466-YBY,1+,M,0,0,0
A30289-waMA,01A-30289,2012,Nestling,9-Jan-13,11-Jan-13,Died,,0,0,A30043-NYG,1,982863-nyMO,1,982863-nyMO,1,M,0,0,0
A30290-waWO,01A-30290,2012,Nestling,9-Jan-13,11-Jan-13,Died,,0,0,A30043-NYG,1,982863-nyMO,1,982863-nyMO,1,M,0,0,0
A30292-waBY,01A-30292,2012,Fledgling,15-Jan-13,10-Jul-15,Died,2,1,1,982108-OwgA,3,982433-BngM,2,899199-OgoY,7,F,6,6,4
A30293-waNA,01A-30293,2012,Fledgling,15-Jan-13,27-Jun-19,Died,6,1,1,982108-OwgA,3,982433-BngM,2,982433-BngM,2,M,11,7,7
A30294-waNB,01A-30294,2012,Nestling,15-Jan-13,23-Jan-13,Died,,1,0,A30297-RNG,1,982672-nyMM,1,982672-nyMM,1,M,0,0,0
A30295-waAR,01A-30295,2012,Nestling,15-Jan-13,23-Jan-13,Died,,1,0,A30297-RNG,1,982672-nyMM,1,982672-nyMM,1,F,0,0,0
A30296-waWG,01A-30296,2012,Nestling,15-Jan-13,13-Jun-13,Died,,1,1,A30297-RNG,1,982672-nyMM,1,982672-nyMM,1,M,0,0,0
A30298-ynRB,01A-30298,2012,Nestling,15-Jan-13,22-Sep-13,Unknown,,1,1,899828-YMA,5,898559-weWY,8,899704-raNG,5,F,0,0,0
A30299-ynGN,01A-30299,2012,Nestling,15-Jan-13,5-Nov-14,Died,2,1,1,899828-YMA,5,898559-weWY,8,899704-raNG,5,F,3,3,0
A30300-ynAB,01A-30300,2012,Nestling,15-Jan-13,27-Apr-13,Unknown,,1,1,A30046-YMR,1,982098-GwgY,3,982098-GwgY,3,M,0,0,0
A30301-ynYM,01A-30301,2012,Nestling,15-Jan-13,9-Nov-13,Unknown,,1,1,A30046-YMR,1,982098-GwgY,3,982098-GwgY,3,F,0,0,0
A30302-ngAB,01A-30302,2012,Nestling,17-Jan-13,4-Jun-13,Died,,1,1,A30044-GRO,2,982802-nyOW,1,982802-nyOW,1,M,0,0,0
A30303-ngYG,01A-30303,2012,Nestling,17-Jan-13,20-Feb-13,Unknown,,1,0,A30044-GRO,2,982802-nyOW,1,982273-WryW,2,M,0,0,0
A30305-waMG,01A-30305,2012,Fledgling,23-Jan-13,12-Jul-15,Died,6,1,1,982607-WOB,2,982099-NwgW,3,A58396-BOR,1+,M,0,0,0
